Case_ID,Theft_Date,Report_Date,Car_Brand,Car_Model,Year_of_Manufacture,Car_Type,Fuel_Type,Color,Registered_State,Registered_City,Location_of_Theft,Time_of_Theft,Police_Station,Is_Recovered,Recovery_Date,Suspect_Identified,Number_of_Prev_Thefts,GPS_Installed,CCTV_Availability,Insurance_Status,Owner_Age_Group
7156,2023-03-30,2023-04-06,Nissan,Magnite,2023,Sedan,CNG,Silver,Punjab,Ludhiana,Area-27,Night,PS-31,Yes,2023-04-06,No,1,No,No,Expired,26-40
7157,2023-09-01,2023-09-03,Honda,Jazz,2009,Pickup,Diesel,Black,West Bengal,Howrah,Area-48,Morning,PS-97,Yes,2023-09-13,No,1,No,No,No Insurance,18-25
7158,2023-01-19,2023-01-24,Ford,Ecosport,2013,Pickup,CNG,Gray,West Bengal,Durgapur,Area-8,Evening,PS-77,Yes,2023-02-14,No,1,No,No,No Insurance,41-60
7159,2023-07-23,2023-07-24,Toyota,Fortuner,2021,Sedan,Diesel,Yellow,Madhya Pradesh,Gwalior,Area-46,Night,PS-92,Yes,2023-08-18,No,2,No,Yes,No Insurance,41-60
7160,2023-07-11,2023-07-15,Nissan,Kicks,2021,SUV,CNG,Gray,Madhya Pradesh,Gwalior,Area-21,Night,PS-34,No,,No,1,No,Yes,Expired,60+
7161,2023-08-19,2023-08-20,Kia,Sonet,2016,Hatchback,Electric,Gray,Delhi,New Delhi,Area-47,Morning,PS-14,Yes,2023-09-16,No,2,Yes,Yes,Valid,18-25
7162,2023-02-20,2023-02-21,Nissan,Magnite,2011,Pickup,CNG,Gray,Madhya Pradesh,Bhopal,Area-13,Morning,PS-99,No,,No,2,Yes,No,No Insurance,18-25
7163,2023-10-10,2023-10-10,Ford,Ecosport,2020,Hatchback,Electric,White,Maharashtra,Mumbai,Area-18,Evening,PS-22,No,,No,2,No,Yes,No Insurance,18-25
7164,2023-08-18,2023-08-18,Ford,Aspire,2020,Hatchback,Petrol,Green,Madhya Pradesh,Indore,Area-24,Afternoon,PS-66,No,,Yes,1,No,No,No Insurance,18-25
7165,2023-10-01,2023-10-08,Tata,Altroz,2009,Pickup,CNG,Red,Madhya Pradesh,Indore,Area-21,Morning,PS-7,No,,No,0,No,Yes,Expired,26-40
7166,2023-10-13,2023-10-20,Kia,Seltos,2021,SUV,Electric,White,Delhi,South Delhi,Area-41,Evening,PS-93,No,,No,0,Yes,No,No Insurance,41-60
7167,2023-03-31,2023-04-04,Toyota,Etios,2016,Sedan,Diesel,Yellow,Punjab,Jalandhar,Area-20,Night,PS-63,No,,Yes,2,Yes,No,No Insurance,26-40
7168,2023-07-26,2023-07-29,Ford,Aspire,2021,MUV,CNG,Blue,Uttar Pradesh,Kanpur,Area-35,Evening,PS-88,Yes,2023-08-25,No,1,Yes,No,Expired,26-40
7169,2023-07-27,2023-07-28,Kia,Sonet,2008,Sedan,Electric,Silver,Maharashtra,Mumbai,Area-41,Afternoon,PS-35,Yes,2023-08-03,No,1,Yes,Yes,Valid,18-25
7170,2023-09-23,2023-09-27,Hyundai,Venue,2020,MUV,CNG,Blue,Gujarat,Ahmedabad,Area-47,Night,PS-18,No,,No,2,No,Yes,Valid,60+
7171,2023-11-13,2023-11-16,Renault,Kwid,2012,Pickup,Petrol,Green,Delhi,South Delhi,Area-49,Evening,PS-67,No,,Yes,2,No,Yes,Expired,60+
7172,2023-04-10,2023-04-16,Ford,Figo,2008,Sedan,Electric,Green,Delhi,South Delhi,Area-35,Afternoon,PS-57,Yes,2023-05-16,No,1,Yes,Yes,Valid,41-60
7173,2023-10-08,2023-10-15,Kia,Carens,2012,MUV,CNG,Yellow,West Bengal,Durgapur,Area-31,Night,PS-97,Yes,2023-10-30,No,1,No,Yes,Valid,41-60
7174,2023-05-09,2023-05-11,Honda,City,2021,Sedan,Electric,Silver,Tamil Nadu,Coimbatore,Area-12,Night,PS-78,No,,No,0,No,No,Expired,26-40
7175,2023-06-24,2023-06-24,Hyundai,Venue,2014,MUV,Petrol,Silver,Gujarat,Vadodara,Area-28,Night,PS-14,No,,No,0,No,No,No Insurance,60+
7176,2023-10-10,2023-10-17,Hyundai,Verna,2022,Hatchback,Petrol,Silver,Punjab,Ludhiana,Area-31,Evening,PS-85,No,,No,0,No,No,Valid,18-25
7177,2023-07-04,2023-07-10,Nissan,Kicks,2013,SUV,Petrol,Red,Madhya Pradesh,Bhopal,Area-10,Afternoon,PS-83,No,,No,0,No,No,No Insurance,18-25
7178,2023-12-25,2023-12-31,Hyundai,Venue,2013,Convertible,Petrol,Black,Maharashtra,Mumbai,Area-11,Afternoon,PS-76,Yes,2024-01-09,No,2,No,No,Expired,18-25
7179,2023-03-20,2023-03-26,Tata,Harrier,2008,MUV,Diesel,Gray,Karnataka,Hubli,Area-48,Morning,PS-12,Yes,2023-04-24,No,2,No,Yes,Valid,41-60
7180,2023-04-08,2023-04-14,Honda,City,2023,Convertible,CNG,Black,Tamil Nadu,Coimbatore,Area-32,Evening,PS-31,No,,No,2,No,No,Expired,60+
7181,2023-06-22,2023-06-29,Maruti,WagonR,2023,Sedan,Diesel,Red,Rajasthan,Udaipur,Area-39,Afternoon,PS-5,No,,No,1,Yes,Yes,Expired,18-25
7182,2023-12-30,2024-01-01,Renault,Duster,2008,MUV,CNG,Black,Delhi,West Delhi,Area-18,Afternoon,PS-27,No,,No,0,No,No,No Insurance,18-25
7183,2023-12-28,2023-12-29,Kia,Seltos,2010,Pickup,Electric,Yellow,Gujarat,Ahmedabad,Area-21,Morning,PS-91,Yes,2024-01-24,Yes,2,Yes,No,Valid,60+
7184,2023-01-16,2023-01-22,Toyota,Innova,2011,Convertible,Diesel,Red,Delhi,South Delhi,Area-37,Afternoon,PS-4,No,,No,2,No,No,Valid,60+
7185,2023-05-23,2023-05-25,Hyundai,i20,2012,Convertible,Diesel,Green,West Bengal,Kolkata,Area-45,Evening,PS-90,No,,No,0,No,Yes,Expired,26-40
7186,2023-10-07,2023-10-14,Ford,Figo,2009,Pickup,Electric,Yellow,Delhi,West Delhi,Area-42,Morning,PS-14,No,,No,2,No,Yes,Valid,18-25
7187,2023-10-28,2023-11-04,Maruti,Ertiga,2012,Hatchback,CNG,White,Punjab,Amritsar,Area-12,Afternoon,PS-98,No,,No,1,Yes,No,Valid,41-60
7188,2023-07-01,2023-07-07,Tata,Nexon,2011,Sedan,CNG,Red,Madhya Pradesh,Gwalior,Area-26,Afternoon,PS-31,No,,No,1,Yes,No,Valid,41-60
7189,2023-11-09,2023-11-11,Honda,City,2022,Pickup,Diesel,Blue,Karnataka,Mysore,Area-10,Morning,PS-78,No,,No,1,Yes,No,Expired,60+
7190,2023-07-07,2023-07-14,Nissan,Kicks,2011,MUV,Electric,Green,Delhi,West Delhi,Area-34,Evening,PS-44,No,,Yes,1,No,Yes,No Insurance,60+
7191,2023-10-20,2023-10-20,Ford,Aspire,2018,SUV,Diesel,Blue,Maharashtra,Nagpur,Area-47,Night,PS-83,No,,No,0,Yes,No,Expired,60+
7192,2023-05-11,2023-05-17,Mahindra,XUV500,2016,SUV,Diesel,Silver,Delhi,South Delhi,Area-35,Afternoon,PS-21,No,,Yes,2,Yes,Yes,No Insurance,26-40
7193,2024-01-01,2024-01-04,Hyundai,Venue,2006,SUV,CNG,Blue,Maharashtra,Nagpur,Area-18,Morning,PS-35,No,,No,0,No,Yes,No Insurance,60+
7194,2023-03-29,2023-03-29,Renault,Kwid,2005,Hatchback,Petrol,Black,West Bengal,Kolkata,Area-3,Evening,PS-38,No,,No,2,Yes,Yes,Valid,41-60
7195,2023-09-23,2023-09-26,Hyundai,Verna,2016,Hatchback,Diesel,Silver,Karnataka,Hubli,Area-5,Night,PS-36,No,,Yes,1,No,No,Expired,26-40
7196,2023-06-28,2023-07-01,Nissan,Kicks,2013,Hatchback,CNG,White,Karnataka,Mysore,Area-47,Morning,PS-47,No,,Yes,1,Yes,No,No Insurance,60+
7197,2023-11-15,2023-11-20,Renault,Duster,2022,MUV,CNG,Silver,West Bengal,Howrah,Area-27,Morning,PS-46,No,,Yes,2,No,No,No Insurance,60+
7198,2023-07-14,2023-07-16,Honda,City,2010,MUV,Electric,Blue,West Bengal,Durgapur,Area-44,Afternoon,PS-38,No,,No,1,No,No,Valid,18-25
7199,2023-10-22,2023-10-26,Mahindra,Thar,2012,Hatchback,Electric,Gray,Gujarat,Ahmedabad,Area-33,Night,PS-22,No,,No,2,No,Yes,No Insurance,60+
7200,2023-03-05,2023-03-08,Toyota,Etios,2016,Hatchback,Diesel,Silver,Gujarat,Vadodara,Area-31,Evening,PS-20,Yes,2023-03-29,No,2,Yes,No,No Insurance,26-40
7201,2023-04-29,2023-05-02,Mahindra,Scorpio,2022,Hatchback,CNG,Black,Rajasthan,Udaipur,Area-29,Evening,PS-91,No,,No,1,Yes,No,No Insurance,60+
7202,2023-02-02,2023-02-07,Ford,Figo,2010,SUV,Petrol,Blue,West Bengal,Durgapur,Area-13,Afternoon,PS-47,No,,No,0,Yes,No,Expired,18-25
7203,2023-10-16,2023-10-20,Kia,Seltos,2007,SUV,CNG,Yellow,Madhya Pradesh,Bhopal,Area-44,Night,PS-93,Yes,2023-11-05,No,1,Yes,Yes,Expired,18-25
7204,2023-08-07,2023-08-10,Maruti,Baleno,2017,Hatchback,Electric,Black,Gujarat,Surat,Area-47,Evening,PS-52,No,,No,0,No,Yes,No Insurance,60+
7205,2023-10-10,2023-10-13,Hyundai,i20,2020,Pickup,CNG,Blue,West Bengal,Howrah,Area-38,Night,PS-97,Yes,2023-10-18,No,1,Yes,Yes,No Insurance,41-60
7206,2023-08-11,2023-08-17,Nissan,Sunny,2008,SUV,CNG,Yellow,Tamil Nadu,Chennai,Area-10,Night,PS-100,No,,Yes,2,No,Yes,Expired,26-40
7207,2023-02-19,2023-02-26,Maruti,Swift,2008,MUV,Diesel,Blue,Punjab,Ludhiana,Area-34,Evening,PS-1,No,,No,1,Yes,No,Valid,18-25
7208,2023-04-03,2023-04-06,Honda,Amaze,2013,Sedan,Electric,Green,Delhi,West Delhi,Area-50,Morning,PS-23,No,,Yes,0,No,Yes,No Insurance,60+
7209,2023-11-21,2023-11-23,Honda,City,2006,Pickup,Diesel,Yellow,Rajasthan,Jaipur,Area-22,Morning,PS-74,Yes,2023-12-04,No,1,Yes,No,Expired,41-60
7210,2023-04-09,2023-04-15,Mahindra,Thar,2006,Hatchback,Petrol,Silver,Punjab,Jalandhar,Area-32,Afternoon,PS-73,Yes,2023-05-01,Yes,2,Yes,Yes,No Insurance,60+
7211,2023-12-26,2024-01-01,Nissan,Magnite,2019,Pickup,Electric,Gray,Rajasthan,Jaipur,Area-45,Afternoon,PS-26,Yes,2024-01-09,No,2,No,Yes,No Insurance,18-25
7212,2023-11-17,2023-11-24,Kia,Carens,2023,Hatchback,Electric,Silver,Tamil Nadu,Madurai,Area-13,Afternoon,PS-80,No,,No,1,Yes,No,No Insurance,41-60
7213,2023-04-27,2023-05-02,Hyundai,Creta,2018,Sedan,CNG,Blue,Rajasthan,Jaipur,Area-34,Afternoon,PS-92,Yes,2023-05-18,Yes,2,No,No,Valid,41-60
7214,2023-10-28,2023-11-04,Mahindra,Scorpio,2018,MUV,CNG,Black,Uttar Pradesh,Lucknow,Area-2,Morning,PS-92,No,,No,2,No,Yes,Expired,26-40
7215,2023-10-30,2023-10-31,Tata,Altroz,2023,Pickup,Petrol,Green,Uttar Pradesh,Kanpur,Area-19,Night,PS-26,Yes,2023-11-18,Yes,1,No,Yes,Valid,60+
7216,2023-09-21,2023-09-27,Toyota,Innova,2007,Pickup,Petrol,Silver,Rajasthan,Jodhpur,Area-42,Morning,PS-2,No,,No,1,Yes,No,Valid,18-25
7217,2023-12-28,2023-12-28,Nissan,Kicks,2016,Hatchback,CNG,Green,Karnataka,Mysore,Area-11,Night,PS-12,No,,No,1,Yes,No,Valid,41-60
7218,2023-02-10,2023-02-15,Honda,WRV,2009,Sedan,Electric,Blue,Karnataka,Hubli,Area-2,Morning,PS-74,No,,No,0,No,Yes,Valid,18-25
7219,2023-01-12,2023-01-15,Tata,Nexon,2012,SUV,Diesel,Black,Punjab,Ludhiana,Area-27,Afternoon,PS-93,No,,No,1,No,No,Valid,41-60
7220,2023-11-28,2023-12-05,Nissan,Kicks,2009,MUV,Petrol,Yellow,Tamil Nadu,Madurai,Area-2,Morning,PS-50,Yes,2023-12-25,No,2,No,Yes,Expired,41-60
7221,2023-10-28,2023-11-04,Kia,Carens,2013,Pickup,Diesel,White,Punjab,Amritsar,Area-3,Evening,PS-8,No,,No,1,Yes,Yes,No Insurance,60+
7222,2023-07-30,2023-07-31,Toyota,Etios,2016,Sedan,Petrol,Black,Maharashtra,Pune,Area-23,Evening,PS-69,No,,No,1,No,Yes,No Insurance,60+
7223,2023-07-28,2023-08-03,Mahindra,XUV500,2020,Hatchback,Electric,Black,Karnataka,Bangalore,Area-14,Evening,PS-27,No,,No,1,No,No,No Insurance,26-40
7224,2023-10-16,2023-10-20,Toyota,Fortuner,2014,Pickup,Diesel,Yellow,Karnataka,Bangalore,Area-37,Morning,PS-92,No,,No,1,Yes,No,Valid,41-60
7225,2023-10-14,2023-10-18,Toyota,Glanza,2019,Sedan,Electric,Yellow,Karnataka,Bangalore,Area-47,Afternoon,PS-8,No,,No,0,No,Yes,No Insurance,41-60
7226,2023-08-11,2023-08-13,Maruti,Baleno,2017,Sedan,Electric,Gray,Punjab,Jalandhar,Area-49,Night,PS-62,Yes,2023-08-15,Yes,2,Yes,No,Valid,60+
7227,2023-04-21,2023-04-27,Maruti,WagonR,2019,Pickup,Petrol,Black,Karnataka,Bangalore,Area-8,Night,PS-22,Yes,2023-05-22,Yes,1,Yes,Yes,No Insurance,18-25
7228,2023-09-03,2023-09-09,Nissan,Kicks,2006,SUV,Electric,Green,Tamil Nadu,Chennai,Area-13,Evening,PS-32,No,,No,1,Yes,Yes,Valid,41-60
7229,2023-06-22,2023-06-24,Renault,Kwid,2010,Hatchback,Petrol,Red,Delhi,South Delhi,Area-4,Morning,PS-75,No,,No,1,No,Yes,No Insurance,41-60
7230,2023-10-10,2023-10-17,Renault,Triber,2012,MUV,Electric,Silver,Delhi,South Delhi,Area-10,Morning,PS-25,No,,No,1,No,Yes,Expired,41-60
7231,2023-01-01,2023-01-01,Toyota,Fortuner,2012,SUV,Diesel,Red,Delhi,New Delhi,Area-44,Afternoon,PS-71,No,,No,2,No,No,Expired,26-40
7232,2023-11-11,2023-11-15,Nissan,Sunny,2013,Hatchback,Petrol,Silver,Madhya Pradesh,Indore,Area-1,Evening,PS-73,No,,No,0,No,Yes,Expired,26-40
7233,2023-12-18,2023-12-18,Toyota,Etios,2012,Hatchback,Petrol,Black,Gujarat,Ahmedabad,Area-13,Afternoon,PS-71,No,,No,0,No,Yes,Expired,18-25
7234,2023-08-14,2023-08-16,Maruti,Swift,2017,Convertible,Diesel,Green,Rajasthan,Jaipur,Area-8,Afternoon,PS-89,No,,No,0,No,Yes,Expired,18-25
7235,2023-05-03,2023-05-09,Kia,Carens,2021,Hatchback,CNG,Silver,Madhya Pradesh,Gwalior,Area-43,Evening,PS-40,Yes,2023-05-15,Yes,1,Yes,Yes,No Insurance,60+
7236,2023-12-15,2023-12-20,Mahindra,Scorpio,2021,Sedan,Petrol,Silver,Maharashtra,Pune,Area-44,Morning,PS-56,No,,No,0,No,No,Expired,60+
7237,2023-10-23,2023-10-24,Maruti,WagonR,2009,Convertible,Electric,Red,Rajasthan,Udaipur,Area-24,Morning,PS-32,Yes,2023-11-08,No,0,Yes,No,Expired,41-60
7238,2023-12-18,2023-12-21,Honda,City,2005,SUV,CNG,Gray,Tamil Nadu,Chennai,Area-29,Evening,PS-49,No,,No,0,No,Yes,Valid,18-25
7239,2023-03-14,2023-03-18,Tata,Harrier,2006,Hatchback,Diesel,White,Delhi,South Delhi,Area-12,Afternoon,PS-2,Yes,2023-04-01,No,1,No,No,Expired,26-40
7240,2023-01-25,2023-01-28,Kia,Carens,2017,Convertible,Diesel,White,Rajasthan,Jaipur,Area-17,Afternoon,PS-99,Yes,2023-01-31,Yes,2,Yes,Yes,Valid,41-60
7241,2023-11-22,2023-11-28,Honda,WRV,2012,Hatchback,Electric,Black,Maharashtra,Nagpur,Area-18,Evening,PS-42,No,,No,0,Yes,Yes,Expired,18-25
7242,2023-02-24,2023-03-03,Renault,Duster,2020,Sedan,Petrol,White,Karnataka,Mysore,Area-50,Evening,PS-26,No,,No,2,Yes,Yes,Valid,60+
7243,2023-03-23,2023-03-27,Tata,Altroz,2023,Sedan,Petrol,Green,Maharashtra,Mumbai,Area-41,Night,PS-15,Yes,2023-04-10,No,0,No,Yes,No Insurance,18-25
7244,2023-06-30,2023-07-01,Maruti,Ertiga,2011,Pickup,CNG,Black,Maharashtra,Mumbai,Area-27,Morning,PS-35,Yes,2023-07-06,No,0,Yes,Yes,No Insurance,41-60
7245,2023-05-23,2023-05-23,Tata,Altroz,2020,SUV,Petrol,Red,Gujarat,Vadodara,Area-4,Night,PS-61,No,,No,0,No,Yes,Valid,18-25
7246,2023-10-04,2023-10-08,Tata,Altroz,2017,Hatchback,Electric,White,Uttar Pradesh,Kanpur,Area-21,Morning,PS-87,No,,No,0,No,No,No Insurance,60+
7247,2023-05-20,2023-05-27,Honda,City,2023,Convertible,Petrol,Red,Madhya Pradesh,Bhopal,Area-41,Night,PS-2,No,,No,1,No,Yes,No Insurance,18-25
7248,2023-05-25,2023-05-26,Kia,Carens,2012,Hatchback,Electric,White,Maharashtra,Nagpur,Area-21,Night,PS-16,No,,No,0,Yes,Yes,Expired,26-40
7249,2023-10-14,2023-10-15,Honda,City,2018,MUV,Diesel,Yellow,Uttar Pradesh,Noida,Area-26,Evening,PS-91,Yes,2023-10-25,No,2,No,No,Valid,41-60
7250,2023-01-01,2023-01-02,Ford,Aspire,2016,Pickup,Diesel,Silver,Tamil Nadu,Chennai,Area-5,Night,PS-68,Yes,2023-01-22,No,1,Yes,No,No Insurance,18-25
7251,2023-10-02,2023-10-05,Renault,Duster,2006,Pickup,CNG,Green,Tamil Nadu,Coimbatore,Area-10,Evening,PS-14,Yes,2023-10-10,No,0,No,No,Valid,18-25
7252,2023-10-10,2023-10-14,Kia,Seltos,2016,Sedan,Diesel,Red,Gujarat,Ahmedabad,Area-6,Evening,PS-70,No,,No,0,No,Yes,Expired,41-60
7253,2023-05-17,2023-05-17,Nissan,Magnite,2021,SUV,Petrol,Yellow,West Bengal,Kolkata,Area-6,Evening,PS-94,Yes,2023-05-30,No,0,No,No,Valid,18-25
7254,2023-03-24,2023-03-27,Honda,Jazz,2009,Pickup,Diesel,Gray,West Bengal,Kolkata,Area-46,Night,PS-37,No,,No,0,Yes,Yes,Valid,60+
7255,2023-06-15,2023-06-19,Ford,Ecosport,2005,Pickup,Diesel,Green,Punjab,Amritsar,Area-36,Evening,PS-89,No,,Yes,1,Yes,Yes,Valid,18-25
7256,2023-12-16,2023-12-19,Toyota,Innova,2005,MUV,CNG,Black,Karnataka,Mysore,Area-14,Evening,PS-7,No,,No,2,No,No,Valid,60+
7257,2023-12-07,2023-12-11,Nissan,Magnite,2011,Pickup,Petrol,Blue,Karnataka,Bangalore,Area-45,Night,PS-48,No,,No,0,No,Yes,No Insurance,26-40
7258,2023-04-16,2023-04-21,Maruti,Ertiga,2010,SUV,Petrol,White,Maharashtra,Mumbai,Area-17,Evening,PS-91,Yes,2023-05-12,Yes,2,Yes,No,No Insurance,18-25
7259,2023-10-16,2023-10-22,Nissan,Magnite,2006,SUV,CNG,Gray,Uttar Pradesh,Noida,Area-20,Evening,PS-22,Yes,2023-11-05,No,0,Yes,No,No Insurance,26-40
7260,2023-05-01,2023-05-01,Nissan,Magnite,2018,MUV,Petrol,Silver,Tamil Nadu,Coimbatore,Area-31,Morning,PS-31,No,,No,0,No,No,Valid,41-60
7261,2023-10-02,2023-10-07,Kia,Carens,2011,SUV,Electric,Red,Karnataka,Bangalore,Area-30,Morning,PS-100,Yes,2023-10-08,No,0,Yes,Yes,Valid,60+
7262,2023-11-23,2023-11-26,Hyundai,i20,2018,MUV,CNG,Silver,Punjab,Ludhiana,Area-35,Morning,PS-23,No,,No,0,No,No,Expired,41-60
7263,2023-03-07,2023-03-14,Hyundai,i20,2022,Convertible,CNG,Silver,Madhya Pradesh,Gwalior,Area-33,Morning,PS-82,No,,No,2,Yes,Yes,No Insurance,26-40
7264,2023-10-08,2023-10-11,Mahindra,Scorpio,2016,Convertible,Diesel,Silver,Gujarat,Surat,Area-16,Afternoon,PS-9,No,,Yes,2,No,Yes,Valid,26-40
7265,2023-07-31,2023-08-03,Toyota,Fortuner,2019,Convertible,CNG,Black,Karnataka,Mysore,Area-30,Night,PS-92,No,,No,2,No,Yes,No Insurance,26-40
7266,2023-04-17,2023-04-18,Kia,Seltos,2006,Sedan,CNG,Silver,Madhya Pradesh,Bhopal,Area-30,Night,PS-55,No,,No,0,No,No,No Insurance,18-25
7267,2023-08-07,2023-08-07,Mahindra,XUV500,2018,Sedan,Petrol,Red,Karnataka,Bangalore,Area-45,Morning,PS-36,Yes,2023-09-02,No,1,Yes,Yes,No Insurance,41-60
7268,2023-09-27,2023-10-02,Nissan,Sunny,2019,Pickup,CNG,Silver,Punjab,Amritsar,Area-12,Evening,PS-24,No,,No,2,No,Yes,Expired,60+
7269,2023-07-28,2023-07-28,Renault,Kwid,2012,Sedan,Electric,Yellow,Uttar Pradesh,Lucknow,Area-11,Evening,PS-44,Yes,2023-08-01,No,0,No,Yes,Expired,41-60
7270,2023-11-16,2023-11-16,Kia,Seltos,2009,Pickup,Petrol,White,Karnataka,Hubli,Area-37,Evening,PS-30,No,,No,2,No,No,Expired,60+
7271,2023-03-18,2023-03-24,Kia,Seltos,2017,Sedan,Petrol,Green,Punjab,Jalandhar,Area-48,Night,PS-31,No,,No,0,Yes,No,Expired,26-40
7272,2023-09-02,2023-09-05,Kia,Seltos,2008,Convertible,CNG,Black,Gujarat,Ahmedabad,Area-50,Evening,PS-18,No,,No,0,Yes,No,Valid,60+
7273,2023-09-09,2023-09-14,Honda,City,2007,SUV,CNG,Silver,Rajasthan,Jodhpur,Area-20,Night,PS-33,No,,Yes,2,Yes,No,Expired,18-25
7274,2023-07-13,2023-07-17,Mahindra,Scorpio,2019,MUV,Electric,Gray,Gujarat,Vadodara,Area-12,Night,PS-57,No,,No,0,No,No,No Insurance,18-25
7275,2023-11-10,2023-11-10,Ford,Aspire,2010,Hatchback,Electric,Red,Rajasthan,Jaipur,Area-33,Morning,PS-14,Yes,2023-12-10,No,2,No,No,Valid,26-40
7276,2023-03-07,2023-03-13,Tata,Harrier,2009,MUV,Petrol,Silver,Rajasthan,Jaipur,Area-35,Morning,PS-74,No,,No,2,No,No,Expired,26-40
7277,2023-08-08,2023-08-09,Nissan,Sunny,2008,Pickup,Petrol,Blue,Gujarat,Ahmedabad,Area-19,Evening,PS-49,Yes,2023-08-31,No,1,Yes,Yes,Expired,60+
7278,2023-03-25,2023-03-29,Mahindra,Thar,2016,MUV,Petrol,White,Rajasthan,Udaipur,Area-46,Evening,PS-19,No,,Yes,1,No,Yes,Expired,60+
7279,2023-11-26,2023-12-03,Maruti,Baleno,2011,MUV,Petrol,Blue,Madhya Pradesh,Gwalior,Area-2,Night,PS-71,No,,No,1,Yes,Yes,No Insurance,26-40
7280,2023-07-31,2023-08-07,Hyundai,Creta,2006,Hatchback,Petrol,Black,Karnataka,Hubli,Area-1,Evening,PS-6,No,,No,2,No,Yes,Valid,41-60
7281,2023-03-18,2023-03-18,Mahindra,XUV500,2007,Hatchback,Diesel,Blue,Tamil Nadu,Coimbatore,Area-30,Morning,PS-27,No,,No,1,No,Yes,No Insurance,60+
7282,2023-02-27,2023-03-02,Hyundai,Venue,2019,SUV,Diesel,Yellow,Gujarat,Ahmedabad,Area-25,Evening,PS-33,No,,No,0,No,No,Expired,60+
7283,2023-09-12,2023-09-13,Toyota,Glanza,2018,Convertible,Electric,Silver,Karnataka,Hubli,Area-20,Afternoon,PS-23,No,,Yes,1,No,Yes,Expired,60+
7284,2023-12-24,2023-12-31,Ford,Aspire,2021,MUV,Diesel,Silver,Maharashtra,Mumbai,Area-20,Night,PS-10,No,,No,1,Yes,No,No Insurance,18-25
7285,2023-11-21,2023-11-27,Toyota,Glanza,2016,Hatchback,Petrol,Black,Madhya Pradesh,Gwalior,Area-34,Night,PS-31,No,,No,1,Yes,No,Valid,18-25
7286,2023-02-14,2023-02-18,Renault,Kwid,2019,Sedan,Electric,White,Karnataka,Bangalore,Area-43,Night,PS-78,Yes,2023-03-19,No,1,Yes,Yes,Expired,18-25
7287,2023-01-08,2023-01-09,Maruti,Ertiga,2022,Pickup,Diesel,Silver,Uttar Pradesh,Noida,Area-43,Morning,PS-60,No,,No,1,No,Yes,No Insurance,60+
7288,2023-12-30,2023-12-31,Renault,Kwid,2012,Pickup,CNG,White,West Bengal,Howrah,Area-33,Afternoon,PS-91,No,,No,1,Yes,Yes,Expired,26-40
7289,2023-01-09,2023-01-13,Honda,City,2011,MUV,Diesel,Blue,Uttar Pradesh,Lucknow,Area-30,Afternoon,PS-27,No,,No,0,Yes,No,Valid,60+
7290,2023-04-17,2023-04-19,Nissan,Kicks,2010,Pickup,Electric,White,Maharashtra,Pune,Area-1,Evening,PS-32,No,,No,0,Yes,Yes,No Insurance,18-25
7291,2023-10-22,2023-10-25,Ford,Aspire,2022,Hatchback,Petrol,Black,Tamil Nadu,Madurai,Area-17,Afternoon,PS-34,Yes,2023-11-18,No,2,Yes,Yes,No Insurance,60+
7292,2023-05-14,2023-05-19,Mahindra,Thar,2008,Convertible,Electric,Blue,Gujarat,Vadodara,Area-28,Morning,PS-40,No,,Yes,1,No,No,Valid,26-40
7293,2023-06-23,2023-06-28,Ford,Figo,2015,MUV,Petrol,Yellow,West Bengal,Durgapur,Area-1,Night,PS-19,Yes,2023-07-21,No,2,Yes,Yes,Valid,41-60
7294,2023-02-01,2023-02-05,Tata,Altroz,2009,Sedan,Electric,Gray,Delhi,South Delhi,Area-28,Morning,PS-94,No,,No,0,No,No,Expired,26-40
7295,2023-12-14,2023-12-20,Tata,Harrier,2017,Sedan,Electric,Black,Rajasthan,Jodhpur,Area-26,Morning,PS-75,No,,No,0,Yes,Yes,No Insurance,18-25
7296,2023-10-08,2023-10-08,Toyota,Glanza,2005,Sedan,Diesel,Silver,Maharashtra,Nagpur,Area-10,Morning,PS-62,No,,No,0,No,Yes,Valid,41-60
7297,2023-03-04,2023-03-04,Maruti,Baleno,2016,MUV,Electric,White,Maharashtra,Pune,Area-21,Evening,PS-73,No,,No,1,No,Yes,Expired,60+
7298,2023-05-16,2023-05-21,Hyundai,i20,2011,SUV,Electric,Black,Punjab,Amritsar,Area-8,Morning,PS-78,No,,Yes,2,No,Yes,Expired,41-60
7299,2023-04-27,2023-05-03,Tata,Altroz,2007,SUV,Electric,Red,Gujarat,Ahmedabad,Area-37,Afternoon,PS-54,No,,No,0,Yes,No,Valid,41-60
7300,2023-05-03,2023-05-05,Hyundai,Creta,2019,Sedan,CNG,Red,Maharashtra,Nagpur,Area-21,Evening,PS-56,No,,Yes,2,Yes,No,Valid,18-25
7301,2023-07-13,2023-07-18,Mahindra,Scorpio,2009,SUV,Diesel,Green,Uttar Pradesh,Lucknow,Area-7,Evening,PS-12,No,,No,2,Yes,Yes,Valid,60+
7302,2023-04-25,2023-05-01,Renault,Triber,2012,Sedan,CNG,Black,Uttar Pradesh,Noida,Area-21,Evening,PS-17,No,,No,0,Yes,Yes,No Insurance,26-40
7303,2023-07-09,2023-07-16,Kia,Sonet,2006,Hatchback,Electric,Blue,Delhi,West Delhi,Area-3,Afternoon,PS-23,Yes,2023-08-14,No,2,Yes,No,No Insurance,60+
